keyword,location,title,address,phone,website,rating,reviews,place_id,data_id,serpapi_link,needs_scraping
property developers,19085,Axiom Realty - Commercial Real Estate Development,"Ardmore, PA",(484) 787-3991,,5.0,1,16298436899542470100,,,YES
property developers,19085,"Jenna Leggette, Best Realtor - Residential Real Estate Agent in Philadelphia","Wayne, PA",(267) 334-6599,,5.0,32,7745221401863249219,,,YES
property developers,19085,Radnor Property Group,"Villanova, PA",(610) 644-3090,,,,18284187554676025362,,,YES
property developers,19085,Brett Furman Group Realtors,"St Davids, PA",(610) 687-6060,,4.9,119,10623235012398134051,,,YES
property developers,19085,Carmel Developments Inc,"Philadelphia, PA",(215) 421-0441,,3.7,3,17164243705930580124,,,YES
property developers,19085,Regency Centers - Philadelphia Office,"Radnor, PA",(610) 747-1200,,5.0,1,16155579907510128410,,,YES
property developers,19085,Endurance Real Estate Group,"Wayne, PA",(610) 664-8300,,3.0,2,15251870826114114395,,,YES
property developers,19085,The HOW Group,"Conshohocken, PA",(484) 531-7900,,3.9,7,2981950236707256901,,,YES
property developers,19085,New Again Houses®,,(484) 460-2300,,5.0,7,15823466037989780387,,,YES
property developers,19085,Mosaic Development Partners,"Philadelphia, PA",(215) 921-8107,,3.7,6,12567775512273591638,,,YES
property developers,19041,Design Pro Development LLC,"Philadelphia, PA",(267) 230-7665,,4.1,59,,,,YES
property developers,19041,Dranoff Properties,"Philadelphia, PA",(215) 222-3300,,4.4,8,,,,YES
property developers,19041,Foxlane Homes,"Fort Washington, PA",(610) 755-1778,,5.0,70,,,,YES
property developers,19041,Carmel Developments Inc,"Philadelphia, PA",(215) 421-0441,,3.7,3,,,,YES
property developers,19041,"Skyland Development, Lp",,(215) 398-7719,,3.3,32,,,,YES
property developers,19041,"Choice One Development, LLC","Bryn Mawr, PA",(610) 525-2175,,,,,,,YES
property developers,19041,Ty Martin Realtor - Commercial Real Estate,"Ardmore, PA",(609) 440-9428,,5.0,222,,,,YES
property developers,19041,Mosaic Development Partners,"Philadelphia, PA",(215) 921-8107,,3.7,6,,,,YES
property developers,19041,Axiom Realty - Commercial Real Estate Development,"Ardmore, PA",(484) 787-3991,,5.0,1,,,,YES
property developers,19041,"Alterra Property Group, LLC","Philadelphia, PA",(215) 667-6830,,2.4,40,,,,YES
property developers,19041,Lisa Ciccotelli Real Estate Group (LCG) - Berkshire Hathaway Home Services Fox & Roach,"Haverford, PA",(610) 202-4429,,5.0,67,,,,YES
property developers,19041,Haverford Properties Inc.,"Bryn Mawr, PA",(610) 572-3612,,5.0,2,,,,YES
property developers,19041,Franklin Penn Real Estate,"Ardmore, PA",,,,,,,,YES
property developers,19041,Willner Realty & Development,"Ardmore, PA",(610) 352-1300,,4.3,6,,,,YES
property developers,19041,The Rouse Group Development Company L.P.,"Havertown, PA",(610) 449-5000,,,,,,,YES
property developers,19041,Callahan Ward Companies,"Havertown, PA",(267) 876-1705,,,,,,,YES
property developers,19041,DeLuca Homes,"Langhorne, PA",(267) 550-5116,,3.7,25,,,,YES
property developers,19041,Unlocked Powered By McCann,"Ardmore, PA",(215) 857-9589,,5.0,185,,,,YES
property developers,19041,Realen Properties,"Berwyn, PA",(610) 251-5000,,5.0,1,,,,YES
property developers,19041,The Carriage Homes at Haverford Reserve,"Haverford, PA",(610) 526-9800,,4.7,6,,,,YES
interior designers,07620,Lily and Nest Homes - Interior Design Services,,(551) 800-7380,,5.0,6,15252926630690491701,,,YES
interior designers,07620,"Kelly Home Designs Staging and Interiors, LLC",,(201) 777-0453,,4.9,34,8403524070650585002,,,YES
interior designers,07620,Ellie Mroz Design,"Westfield, NJ",(908) 232-0134,,5.0,30,17067212477049540920,,,YES
interior designers,07620,Designelle Interiors,,(908) 379-9410,,5.0,32,15477892608797122413,,,YES
interior designers,07620,Megan Pisano Design,,,,5.0,25,3664063376803722864,,,YES
interior designers,07620,Sawyer Interiors LLC,,(646) 522-0769,,5.0,15,9869188976501594257,,,YES
interior designers,07620,BRT Interior Design,,(917) 524-7169,,5.0,23,1895360903242683303,,,YES
interior designers,07620,"Timeless Decor, Staging & More",,(201) 819-4466,,5.0,38,3146918619447739124,,,YES
interior designers,07620,AMA Designs & Interiors LLC,"Little Falls Township, NJ",(973) 370-0788,,5.0,14,2041558230328661793,,,YES
interior designers,07620,Jennifer Pacca Interior Design of NJ,"Wyckoff, NJ",(201) 722-8540,,5.0,16,2049725936239029846,,,YES
interior designers,07723,Jill Ryan Interiors,"Tinton Falls, NJ",(732) 312-7410,,4.9,19,15870465702481783257,,,YES
interior designers,07723,Forina Design & Co.,"Tinton Falls, NJ",(732) 814-7962,,5.0,11,18271057522967034887,,,YES
interior designers,07723,Michele Taylor Interiors,"Neptune City, NJ",,,5.0,9,14705660641829486232,,,YES
interior designers,07723,Sheila Rich Interiors LLC,"Monmouth Beach, NJ",(732) 870-3012,,5.0,7,13060663347705603121,,,YES
interior designers,07723,INSABELLADESIGN,"Little Silver, NJ",(732) 933-4344,,5.0,17,7076480769420554559,,,YES
interior designers,07723,Beautiful Interiors Design Group,,(732) 303-6383,,4.7,23,16477152141489503247,,,YES
interior designers,07723,Coastal Decor and Interior Design,"Monmouth Beach, NJ",(732) 842-8244,,5.0,5,13782358879019375330,,,YES
interior designers,07723,"Red Clover Designs, LLC",,(732) 539-8588,,5.0,17,8214480924944917024,,,YES
interior designers,07723,Oggi Design House,"Monmouth Beach, NJ",(732) 732-1300,,5.0,6,1074303400426203615,,,YES
interior designers,07723,Decorating Solutions by Sara,"Middletown Township, NJ",(732) 706-0293,,5.0,9,1922306907835163269,,,YES
interior designers,07723,doni Douglas Design,"Shrewsbury, NJ",(201) 691-7546,,5.0,18,14211574641730429941,,,YES
interior designers,07723,"Kaleidoscope Interior Design, LLC",,(848) 218-9462,,5.0,4,4429547646477798655,,,YES
interior designers,07723,j vera interiors,,(201) 965-6056,,5.0,11,5745702139811683891,,,YES
interior designers,07723,Manning Design Group,"Asbury Park, NJ",(732) 299-7010,,5.0,3,7930841053411288158,,,YES
interior designers,07723,HHDesigners,"Toms River, NJ",(732) 400-5338,,5.0,58,3937826660191912883,,,YES
interior designers,07723,"Beyond Interior Design, LLC",,(908) 229-9637,,5.0,22,616570223394684732,,,YES
interior designers,07723,Evenflow Interiors,"Wall Township, NJ",(908) 309-6697,,5.0,8,6994278320498068918,,,YES
interior designers,07723,Acker Bryant Design,"Deal, NJ",(732) 686-1380,,5.0,1,14414079658849277713,,,YES
interior designers,07723,HV Design Group,"Colts Neck, NJ",(732) 252-9900,,4.9,20,7583607801890897435,,,YES
interior designers,07723,Klassic Home Interiors LLC,"Monmouth Junction, NJ",(973) 342-2113,,5.0,31,2353391610328471542,,,YES
interior designers,07078,Walden Interiors | Interior Designer New Jersey,"Millburn, NJ",(973) 722-3872,,5.0,26,5754438594695642830,,,YES
interior designers,07078,AHR Designs,"Maplewood, NJ",(201) 725-5862,,5.0,38,6260402085216988631,,,YES
interior designers,07078,KR Interior Design,"Summit, NJ",(813) 892-0028,,5.0,16,10108654982857938763,,,YES
interior designers,07078,Cherry Home Designs,"Scotch Plains, NJ",(908) 228-2318,,5.0,41,10055127612629574205,,,YES
interior designers,07078,Sweet Life By Design,"Maplewood, NJ",(973) 762-3100,,4.8,17,17808090563611059805,,,YES
interior designers,07078,Neff of Short Hills- Short Hills Design Studio-Short Hills in and out Design Studio,"Millburn, NJ",(973) 467-1818,,5.0,1,12693909442966046290,,,YES
interior designers,07078,Cory Connor Designs,"Chatham, NJ",(973) 454-1876,,5.0,15,17944176198496377143,,,YES
interior designers,07078,K+CO Living - Interiors by Karen B Wolf,"Short Hills, NJ",(973) 220-2171,,4.6,24,11202303180808864939,,,YES
interior designers,07078,LBC Design,"South Orange Village, NJ",(917) 887-8921,,5.0,12,13549641129504633769,,,YES
interior designers,07078,"Violet's Designs, LLC","Roseland, NJ",(862) 702-3221,,5.0,14,16080818446835618280,,,YES
interior designers,07078,Ellie Mroz Design,"Westfield, NJ",(908) 232-0134,,5.0,30,17067212477049540920,,,YES
interior designers,07078,LXS Interiors Home staging & Interior Design,"Union, NJ",(908) 405-4437,,5.0,3,4692126800070109120,,,YES
interior designers,07078,Julieta Alvarez Interiors,"Montclair, NJ",,,4.9,43,17206283035368457489,,,YES
interior designers,07078,Sarah Elizabeth Design,"Montclair, NJ",(646) 713-8885,,5.0,20,5573823799304404918,,,YES
interior designers,07078,Sage Interior Design,"West Caldwell, NJ",(973) 650-4146,,5.0,12,12140920171576071534,,,YES
interior designers,07078,Smith Home Studios | New Jersey Interior Designer,"Montclair, NJ",(973) 747-6199,,5.0,12,6321763179635205193,,,YES
interior designers,07078,"Elements Interior Design Studio, LLC","Westfield, NJ",(908) 588-2423,,4.8,20,10916115201873354854,,,YES
interior designers,07078,ItectDesign llc.,"Bloomfield, NJ",(551) 352-4567,,5.0,7,6056359686516054917,,,YES
interior designers,07078,DNA Homestyling,"Montclair, NJ",(917) 518-9552,,5.0,12,11930822907308291894,,,YES
interior designers,07078,Whyte Birch Interiors LLC,"Glen Ridge, NJ",(973) 524-6754,,5.0,8,5064737546350763178,,,YES
interior designers,08247,The Summer House Design Group Inc,"Stone Harbor, NJ",(609) 368-9675,,4.7,23,11425636169562296902,,,YES
interior designers,08247,O'Connor Home Design,"Cape May, NJ",(609) 600-3534,,5.0,5,13088092974791720460,,,YES
interior designers,08247,Thomas Matthew Designs,"Cape May Court House, NJ",(862) 243-3592,,5.0,16,15282074320282738199,,,YES
interior designers,08247,Allison Valtri Interiors,"Avalon, NJ",(609) 967-5800,,4.9,11,3506786476090578688,,,YES
interior designers,08247,Beach Dwellings Design LLC,"Stone Harbor, NJ",(609) 967-5299,,5.0,1,5082580861528875835,,,YES
interior designers,08202,Allison Valtri Interiors,"Avalon, NJ",(609) 967-5800,,4.9,11,3506786476090578688,,,YES
interior designers,08202,The Summer House Design Group Inc,"Stone Harbor, NJ",(609) 368-9675,,4.7,23,11425636169562296902,,,YES
interior designers,08202,Studio Blu Interiors,"Avalon, NJ",(609) 478-0450,,,,7045313154342434821,,,YES
interior designers,08202,Beach Dwellings Design LLC,"Stone Harbor, NJ",(609) 967-5299,,5.0,1,5082580861528875835,,,YES
interior designers,07711,Jill Ryan Interiors,"Tinton Falls, NJ",(732) 312-7410,,4.9,19,15870465702481783257,,,YES
interior designers,07711,Michele Taylor Interiors,"Neptune City, NJ",,,5.0,9,14705660641829486232,,,YES
interior designers,07711,HV Design Group,"Colts Neck, NJ",(732) 252-9900,,4.9,20,7583607801890897435,,,YES
interior designers,07711,Sheila Rich Interiors LLC,"Monmouth Beach, NJ",(732) 870-3012,,5.0,7,13060663347705603121,,,YES
interior designers,07711,HHDesigners,"Toms River, NJ",(732) 400-5338,,5.0,58,3937826660191912883,,,YES
interior designers,07711,Christina Kim Interior Design,"Manasquan, NJ",(732) 590-5187,,5.0,2,15577794935984674713,,,YES
interior designers,07711,Manning Design Group,"Asbury Park, NJ",(732) 299-7010,,5.0,3,7930841053411288158,,,YES
interior designers,07711,Beautiful Interiors Design Group,,(732) 303-6383,,4.7,23,16477152141489503247,,,YES
interior designers,07711,"Beyond Interior Design, LLC",,(908) 229-9637,,5.0,22,616570223394684732,,,YES
interior designers,07711,Tara Dowd Interior Designs,,(732) 977-4020,,5.0,8,5486216636016632690,,,YES
interior designers,07711,JN INTERIORS,"Lakewood, NJ",(732) 503-8686,,5.0,13,12355237593101050709,,,YES
interior designers,07711,Colleen Rosar Design,"Brielle, NJ",(732) 889-8182,,4.7,14,2119243274546317640,,,YES
interior designers,07711,Decorating Solutions by Sara,"Middletown Township, NJ",(732) 706-0293,,5.0,9,1922306907835163269,,,YES
interior designers,07711,LT Designs,,(347) 739-4445,,5.0,3,15673140781327398537,,,YES
interior designers,07711,B&G Home,"Asbury Park, NJ",(908) 220-1701,,5.0,3,930609445930441597,,,YES
interior designers,07711,Acker Bryant Design,"Deal, NJ",(732) 686-1380,,5.0,1,14414079658849277713,,,YES
interior designers,07711,Jennifer Pacca Interior Design of NJ,"Wyckoff, NJ",(201) 722-8540,,5.0,16,2049725936239029846,,,YES
interior designers,07711,Judy King Interiors,,(609) 279-0440,,4.9,9,2419283918451942702,,,YES
interior designers,07711,Design MACS,"Hoboken, NJ",(201) 855-6523,,5.0,15,15726767937959162298,,,YES
interior designers,07711,Studio Aubergine Interior Design,,,,5.0,4,4182892812451716345,,,YES
interior designers,11962,Natura Interiors LLC,"Hampton Bays, NY",(631) 546-7396,,5.0,9,8878296627040870164,,,YES
interior designers,11962,ANNETTE JAFFE INTERIORS,"Manhasset, NY",(516) 883-4247,,5.0,57,3615186120359055930,,,YES
interior designers,11962,Dream Interiors NY,"Westhampton, NY",(631) 325-5900,,5.0,21,17972596518573924097,,,YES
interior designers,11962,Interiors By Just Design,"Plainview, NY",(516) 470-0861,,4.8,46,13087713663266665505,,,YES
interior designers,11962,"Hampton Design Interiors, Inc.","Bridgehampton, NY",(631) 537-7200,,4.0,4,410538211671956441,,,YES
interior designers,11962,Design House,"Southampton, NY",(631) 283-0111,,5.0,2,768737153271616005,,,YES
interior designers,11962,LMS Design- Interior Design/Space Planning/Project Management,"Southampton, NY",(631) 943-1500,,5.0,1,14937177297466397871,,,YES
interior designers,11962,Mabley Handler Interior Design,"Water Mill, NY",(631) 726-7300,,5.0,4,1605729015338798652,,,YES
interior designers,11962,DLT INTERIORS,,(914) 582-9170,,5.0,10,8323782910036579298,,,YES
interior designers,11962,Hamptons Interior Designer - Dune and Sage,,(516) 417-7792,,5.0,3,3369117249559782044,,,YES
interior designers,11962,Melissa Sacco Interiors Inc,"Bellmore, NY",(516) 765-3023,,5.0,27,14941706685992876980,,,YES
interior designers,11962,KOSA,"Bridgehampton, NY",(631) 267-3038,,5.0,3,10023584704817335197,,,YES
interior designers,11962,Ds Interiors,"East Hampton, NY",,,,,757948161138186728,,,YES
interior designers,11962,Frampton Co,"Bridgehampton, NY",(212) 448-1091,,5.0,1,8069299168162986834,,,YES
interior designers,11962,Bjornen Design,"Sag Harbor, NY",(631) 725-0946,,5.0,1,14195062847406852729,,,YES
interior designers,11962,Twice As Nice Interiors,"West Islip, NY",(631) 581-9291,,4.8,17,10262040472315197299,,,YES
interior designers,11962,Regina Brodley Interiors,"North Bellmore, NY",(516) 500-3873,,4.9,34,13570903408047383819,,,YES
interior designers,11962,Design Inspiration,"Sayville, NY",(631) 294-3446,,5.0,9,1451728768751954131,,,YES
interior designers,11962,Hamptons House Design,"East Hampton, NY",(646) 373-4473,,,,2768444036740928207,,,YES
interior designers,11976,"Hampton Design Interiors, Inc.","Bridgehampton, NY",(631) 537-7200,,4.0,4,410538211671956441,,,YES
interior designers,11976,Design House,"Southampton, NY",(631) 283-0111,,5.0,2,768737153271616005,,,YES
interior designers,11976,Iconic Modern Home,"Water Mill, NY",(631) 726-0503,,5.0,1,12064606702885967408,,,YES
interior designers,11976,Dream Interiors NY,"Westhampton, NY",(631) 325-5900,,5.0,21,17972596518573924097,,,YES
interior designers,11976,Natura Interiors LLC,"Hampton Bays, NY",(631) 546-7396,,5.0,9,8878296627040870164,,,YES
interior designers,11976,Mabley Handler Interior Design,"Water Mill, NY",(631) 726-7300,,5.0,4,1605729015338798652,,,YES
interior designers,11976,Jocelyn Winslow - Decorating Den Interiors,,(904) 894-9276,,5.0,1,3891864192072638783,,,YES
interior designers,11976,Sea Green Designs,"Southampton, NY",(631) 259-3612,,4.4,13,16768375566349109367,,,YES
interior designers,11976,LMS Design- Interior Design/Space Planning/Project Management,"Southampton, NY",(631) 943-1500,,5.0,1,14937177297466397871,,,YES
interior designers,11976,Hamptons Luxury Design + Construction,"Southampton, NY",(631) 515-7932,,5.0,14,13121565695383333013,,,YES
interior designers,11976,ANNETTE JAFFE INTERIORS,"Manhasset, NY",(516) 883-4247,,5.0,57,3615186120359055930,,,YES
interior designers,11976,The Hamptons Home Interior Design,"Speonk, NY",(631) 998-0777,,5.0,3,13425128545028039209,,,YES
interior designers,11976,Danise Talbot Design,"Bridgehampton, NY",(203) 952-1112,,5.0,1,6616260021737046566,,,YES
interior designers,11976,KOSA,"Bridgehampton, NY",(631) 267-3038,,5.0,3,10023584704817335197,,,YES
interior designers,11976,JKate Designs,,(631) 259-2562,,5.0,2,1881594349885982846,,,YES
interior designers,11976,"Jorge L Gomez, Design","Southampton, NY",(631) 259-2451,,5.0,2,17559331615736742840,,,YES
interior designers,11976,Frampton Co,"Bridgehampton, NY",(212) 448-1091,,5.0,1,8069299168162986834,,,YES
interior designers,11976,Jetsam Studio,"Southampton, NY",(631) 488-4005,,5.0,1,9552272370361624990,,,YES
interior designers,11976,Bjornen Design,"Sag Harbor, NY",(631) 725-0946,,5.0,1,14195062847406852729,,,YES
interior designers,11976,Hamptons Interior Designer - Dune and Sage,,(516) 417-7792,,5.0,3,3369117249559782044,,,YES
interior designers,11568,Interiors By Just Design,"Plainview, NY",(516) 470-0861,,4.8,46,13087713663266665505,,,YES
interior designers,11568,diSalvo Interiors,"Westbury, NY",(516) 873-6011,,4.6,20,16573086100697095881,,,YES
interior designers,11568,ANNETTE JAFFE INTERIORS,"Manhasset, NY",(516) 883-4247,,5.0,57,3615186120359055930,,,YES
interior designers,11568,Jamie D. Interiors,,(516) 398-1778,,5.0,31,6216712019841119182,,,YES
interior designers,11568,Regina Brodley Interiors,"North Bellmore, NY",(516) 500-3873,,4.9,34,13570903408047383819,,,YES
interior designers,11568,CP Interiors,,(516) 221-2684,,5.0,26,2624498176845339366,,,YES
interior designers,11568,Dawn Interiors,,,,4.9,19,6223130218546817907,,,YES
interior designers,11568,Margali & Flynn Designs,"Williston Park, NY",(516) 294-2757,,4.7,29,6696752328689312975,,,YES
interior designers,11568,Melissa Sacco Interiors Inc,"Bellmore, NY",(516) 765-3023,,5.0,27,14941706685992876980,,,YES
interior designers,11568,Next Door Interior Design,,(516) 996-9538,,5.0,8,13553834647415019654,,,YES
interior designers,11568,Marlene Interiors & Design,"Port Washington, NY",(516) 524-7932,,5.0,28,816052131287950772,,,YES
interior designers,11568,EL Design Studio,"Hicksville, NY",(516) 698-2088,,4.4,25,4366179401795086496,,,YES
interior designers,11568,Jensen & Co. | Interior Designers Long Island,"Great Neck, NY",(917) 267-9880,,5.0,6,5985804555532103697,,,YES
interior designers,11568,Liv Interiors,"Rockville Centre, NY",(516) 971-2455,,5.0,33,14168722867437274301,,,YES
interior designers,11568,The Right Triangle Design,,(516) 400-2385,,5.0,11,17373769596486169707,,,YES
interior designers,11568,Cristeta & Co. Design - Decorating Den Interiors,,(516) 853-7179,,5.0,1,4102640906198760187,,,YES
interior designers,11568,Tlina Design,"Roslyn Heights, NY",(516) 403-4003,,5.0,7,15713450824793852996,,,YES
interior designers,11568,Danielle Rose Design Co.,"Rockville Centre, NY",(631) 943-3455,,5.0,14,6290265993534718571,,,YES
interior designers,11568,Price Designs,"Glen Head, NY",(516) 200-5619,,5.0,6,2411081954011333368,,,YES
interior designers,11568,Devon Rose Interiors,"Massapequa, NY",(516) 246-5266,,5.0,20,5012891546317807646,,,YES
interior designers,19035,"Bionki Interiors Home Staging & Interior Design of Los Angeles County: Pomona, CA","Chino, CA",(909) 706-5347,,5.0,53,12831876778649363699,,,YES
interior designers,19035,Down2Earth Interior Design,"Melrose Park, PA",(215) 690-4328,,4.9,16,17269225110862015561,,,YES
interior designers,19035,Michelle Gage Interiors,"Philadelphia, PA",,,5.0,30,2742801079969855700,,,YES
interior designers,19035,Magda Green Design LLC,"Philadelphia, PA",(267) 804-7797,,4.8,97,9617126296159880780,,,YES
interior designers,19035,K&B Interiors LLC,"Philadelphia, PA",(267) 225-2113,,4.9,27,10069875158477885583,,,YES
interior designers,19035,Jahanna Nichols Design,"Claremont, CA",(909) 542-0284,,5.0,15,2878378112660916299,,,YES
interior designers,19035,Magic Interior Design & Home Staging,"Walnut, CA",(626) 362-8988,,5.0,3,7990737318449924901,,,YES
interior designers,19035,Lauren Bellis Designs LLC,,(610) 999-7292,,5.0,11,5133917573034884964,,,YES
interior designers,19035,Atelier Interiors,,(610) 574-9198,,5.0,24,15151753466431671482,,,YES
interior designers,19035,MMK Design,"Eastvale, CA",(909) 815-7185,,4.7,3,4098086056394280518,,,YES
interior designers,19085,Design Librarian LLC,,(215) 253-6428,,5.0,24,13904466477494663826,,,YES
interior designers,19085,Voila Design Home,"Philadelphia, PA",(267) 688-2520,,4.9,209,6175673874868680655,,,YES
interior designers,19085,Far Studio,"Bryn Mawr, PA",(610) 420-4221,,4.9,29,3101371168945692073,,,YES
interior designers,19085,Jodi Warren Designs,,,,5.0,32,13913836511850754763,,,YES
interior designers,19085,"Viola Interior Design, LLC","Newtown Square, PA",(610) 664-4024,,5.0,11,17736098663990175716,,,YES
interior designers,19085,Larisa McShane and Associates,"Villanova, PA",(610) 772-0445,,5.0,15,17052210509680949465,,,YES
interior designers,19085,Delia Designs Interior Design,"Philadelphia, PA",(609) 977-0820,,5.0,36,4438759028862886916,,,YES
interior designers,19085,Michelle Gage Interiors,"Philadelphia, PA",,,5.0,30,2742801079969855700,,,YES
interior designers,19085,WPL Interior Design,"Ardmore, PA",(215) 592-9570,,5.0,8,16294036321023433205,,,YES
interior designers,19085,Love Your Home Interiors,"Cheyney, PA",(610) 213-8811,,5.0,31,1870652446485879241,,,YES
interior designers,19085,Diane Bishop Interiors LLC,"Gwynedd, PA",(215) 619-2999,,4.9,34,17954902035085084123,,,YES
interior designers,19085,Down2Earth Interior Design,"Melrose Park, PA",(215) 690-4328,,4.9,16,17269225110862015561,,,YES
interior designers,19085,Philadelphia Design Collective,"Wyndmoor, PA",(215) 620-8726,,5.0,21,8057753173646275406,,,YES
interior designers,19085,Magda Green Design LLC,"Philadelphia, PA",(267) 804-7797,,4.8,97,9617126296159880780,,,YES
interior designers,19085,Bella B Home Designs - Philadelphia Interior Designer,"Huntingdon Valley, PA",(267) 255-2791,,5.0,11,2180894314116110866,,,YES
interior designers,19085,K&B Interiors LLC,"Philadelphia, PA",(267) 225-2113,,4.9,27,10069875158477885583,,,YES
interior designers,19085,Atelier Interiors,,(610) 574-9198,,5.0,24,15151753466431671482,,,YES
interior designers,19085,Hendren House: Interior Design Studio + Shop,"Havertown, PA",(484) 452-5998,,5.0,6,14658951378732198965,,,YES
interior designers,19085,Zinnia Design Studio,"Wayne, PA",(610) 773-5388,,5.0,11,4566147922201286441,,,YES
interior designers,19085,Kimberly Barr Interior Design,,(267) 250-2376,,5.0,8,1868072152461990111,,,YES
interior designers,19041,Voila Design Home,"Philadelphia, PA",(267) 688-2520,,4.9,209,6175673874868680655,,,YES
interior designers,19041,Michelle Gage Interiors,"Philadelphia, PA",,,5.0,30,2742801079969855700,,,YES
interior designers,19041,Philadelphia Design Collective,"Wyndmoor, PA",(215) 620-8726,,5.0,21,8057753173646275406,,,YES
interior designers,19041,Down2Earth Interior Design,"Melrose Park, PA",(215) 690-4328,,4.9,16,17269225110862015561,,,YES
interior designers,19041,Delia Designs Interior Design,"Philadelphia, PA",(609) 977-0820,,5.0,36,4438759028862886916,,,YES
interior designers,19041,K&B Interiors LLC,"Philadelphia, PA",(267) 225-2113,,4.9,27,10069875158477885583,,,YES
interior designers,19041,Gray Space Interiors,"Elkins Park, PA",(215) 876-2450,,4.9,26,2457303407036930205,,,YES
interior designers,19041,Magda Green Design LLC,"Philadelphia, PA",(267) 804-7797,,4.8,97,9617126296159880780,,,YES
interior designers,19041,Diane Bishop Interiors LLC,"Gwynedd, PA",(215) 619-2999,,4.9,34,17954902035085084123,,,YES
interior designers,19041,Renew Interior Design,"Philadelphia, PA",(267) 483-9544,,5.0,11,5659933408251286722,,,YES
interior designers,19041,Lauren Bellis Designs LLC,,(610) 999-7292,,5.0,11,5133917573034884964,,,YES
interior designers,19041,Atelier Interiors,,(610) 574-9198,,5.0,24,15151753466431671482,,,YES
interior designers,19041,"Inspired By Design, LLC","Huntingdon Valley, PA",(267) 909-4003,,5.0,14,10937840985347266203,,,YES
interior designers,19041,Far Studio,"Bryn Mawr, PA",(610) 420-4221,,4.9,29,3101371168945692073,,,YES
interior designers,19041,Interiors by Ashley,"Dresher, PA",(314) 494-8733,,5.0,12,13796576414348011474,,,YES
interior designers,19041,Michele Plachter Design,"Philadelphia, PA",(215) 518-9912,,5.0,10,1108252153018371011,,,YES
interior designers,19041,WPL Interior Design,"Ardmore, PA",(215) 592-9570,,5.0,8,16294036321023433205,,,YES
interior designers,19041,Henck Design,"Philadelphia, PA",(215) 239-3045,,4.5,35,5755230651017595152,,,YES
interior designers,19041,"Viola Interior Design, LLC","Newtown Square, PA",(610) 664-4024,,5.0,11,17736098663990175716,,,YES
interior designers,19041,Restore Decor - Design House,,(856) 562-1567,,5.0,14,4414688473454770119,,,YES
architects,07620,Mike Capo Architect,,(973) 460-1168,,5.0,109,10184272725470371855,,,YES
architects,07620,Noah Harris Adler Architect,"Haworth, NJ",(201) 494-4224,,5.0,17,5406275216462262362,,,YES
architects,07620,Morpurgo Architects,"Ho-Ho-Kus, NJ",(201) 444-8333,,5.0,31,1820340467770399306,,,YES
architects,07620,Plan Architecture,"Westwood, NJ",(201) 664-7526,,4.9,11,2613794494820288676,,,YES
architects,07620,"AHM Architects, LLC","Millburn, NJ",(973) 258-0800,,5.0,10,6577025986372764176,,,YES
architects,07620,Wellisch Architects LLC,"Mountainside, NJ",(908) 654-7900,,4.7,101,4030731937530230188,,,YES
architects,07620,Paredes-Grube Architecture,"Glen Rock, NJ",(201) 444-6003,,5.0,35,1666270100351032850,,,YES
architects,07620,Aric Gitomer Architect LLC,"Morris Plains, NJ",(973) 829-1720,,5.0,40,4330154574077352511,,,YES
architects,07620,Z+ Architects,"Allendale, NJ",(201) 785-8855,,5.0,10,1560227760753115565,,,YES
architects,07620,Home Architect Studio,"Midland Park, NJ",(201) 632-5977,,5.0,17,4106923120208514495,,,YES
architects,07620,"Tokarski Millemann Architects, LLC","Wall Township, NJ",(732) 262-0046,,5.0,11,6707281939349432474,,,YES
architects,07620,JMA Architects,"Mahwah, NJ",(201) 529-3524,,5.0,3,10702022700374870693,,,YES
architects,07620,PK Architecture llc,"Clark, NJ",(848) 250-9686,,4.7,27,15088513685052608760,,,YES
architects,07620,Arcari Iovino Architects,"Little Ferry, NJ",(201) 641-0600,,5.0,2,14911719020492117932,,,YES
architects,07620,"Michael Capo AIA Architect, LLC","Clifton, NJ",(973) 460-1168,,5.0,3,1702124805915222309,,,YES
architects,07620,Taeik Kim Architect P.A.,"Fort Lee, NJ",(201) 302-0990,,4.5,47,4970301715144925491,,,YES
architects,07620,Clawson Architects,"Maplewood, NJ",(973) 313-2724,,4.2,20,12622371824717219860,,,YES
architects,07620,Zimbler Architecture,"Freehold, NJ",(732) 780-8850,,4.9,9,10265543905233212293,,,YES
architects,07620,QMA Architects,"Ventnor City, NJ",(609) 214-4869,,5.0,2,10686436197857835110,,,YES
architects,07620,"Manders Merighi Portadin Farrell Architects, LLC","Vineland, NJ",(856) 696-9155,,4.3,3,12535197381000201104,,,YES
architects,07723,PLM Architect,"Shrewsbury, NJ",(732) 567-1728,,5.0,17,5575611504565142647,,,YES
architects,07723,Jonathan Wolfe Architecture + Design,"Allenhurst, NJ",(917) 992-6299,,5.0,5,7105814490786445989,,,YES
architects,07723,"Tokarski Millemann Architects, LLC","Wall Township, NJ",(732) 262-0046,,5.0,11,6707281939349432474,,,YES
architects,07723,"Grammer Designs, LLC","Red Bank, NJ",(732) 842-8021,,5.0,45,10704512654165715119,,,YES
architects,07723,Iamello Architectural Studio,"Ocean Township, NJ",(732) 233-7708,,4.8,16,14820833113783352151,,,YES
architects,07723,N2 Architecture,"Avon-By-The-Sea, NJ",(732) 938-5006,,5.0,3,6339746081756405674,,,YES
