keyword,location,title,address,phone,website,rating,reviews,place_id,data_id,needs_scraping
property developers,11962,Shoshi Builders,"East Hampton, NY",(631) 353-5919,https://shoshibuilders.com/,5.0,4,9214232854864238450,,NO
property developers,11962,The Barkstedt Team at SERHANT.,"Bridgehampton, NY",(631) 599-8708,http://www.barkstedt.com/,5.0,3,5135003147452062684,,NO
property developers,11962,Hoegler and Kren Builders at Watermill,"Water Mill, NY",(631) 353-6301,https://www.hoegler-krenbuilders.com/,5.0,6,18354803270644444960,,NO
property developers,11962,John Hummel and Associates,"East Hampton, NY",(631) 324-5644,https://johnhummel.com/,4.3,8,12576584396308312364,,NO
property developers,11962,McLoughlin Construction Corp,"Bridgehampton, NY",(631) 324-2400,http://www.mccbuilders.com/,5.0,7,715393258124720129,,NO
property developers,11962,Sand Dollar Development Corp.,,(631) 324-7883,http://www.sanddollardev.com/,4.7,6,5079238912439685328,,NO
property developers,11962,Michael Davis Construction,"Wainscott, NY",(631) 537-4444,http://www.michaeldavis.com/,5.0,4,10849811601824767508,,NO
property developers,11962,South Fork Custom Home Development,"Southampton, NY",(631) 204-8184,http://www.southforkcustomhomedevelopment.com/,,,3313619382663426865,,NO
interior designers,07078,Walden Interiors | Interior Designer New Jersey,"Millburn, NJ",(973) 722-3872,http://www.walden-interiors.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile&utm_content=website_link,5.0,26,5754438594695642830,,NO
interior designers,07078,AHR Designs,"Maplewood, NJ",(201) 725-5862,https://ahrdesigns.com/,5.0,38,6260402085216988631,,NO
interior designers,07078,KR Interior Design,"Summit, NJ",(813) 892-0028,https://www.krinteriordesignstudio.com/,5.0,16,10108654982857938763,,NO
interior designers,07078,Cherry Home Designs,"Scotch Plains, NJ",(908) 228-2318,http://cherryhomedesigns.com/,5.0,41,10055127612629574205,,NO
interior designers,07078,Sweet Life By Design,"Maplewood, NJ",(973) 762-3100,https://www.sweetlifebydesign.com/,4.8,17,17808090563611059805,,NO
interior designers,07078,Neff of Short Hills- Short Hills Design Studio-Short Hills in and out Design Studio,"Millburn, NJ",(973) 467-1818,http://shorthillsdesignstudio.com/,5.0,1,12693909442966046290,,NO
interior designers,07078,Cory Connor Designs,"Chatham, NJ",(973) 454-1876,http://www.coryconnordesigns.com/,5.0,15,17944176198496377143,,NO
interior designers,07078,K+CO Living - Interiors by Karen B Wolf,"Short Hills, NJ",(973) 220-2171,https://kandcoliving.com/,4.6,24,11202303180808864939,,NO
interior designers,07078,LBC Design,"South Orange Village, NJ",(917) 887-8921,https://lbcdesign.com/contact,5.0,12,13549641129504633769,,NO
interior designers,07078,"Violet's Designs, LLC","Roseland, NJ",(862) 702-3221,https://www.violetsdesigns.com/,5.0,14,16080818446835618280,,NO
interior designers,07078,Ellie Mroz Design,"Westfield, NJ",(908) 232-0134,http://www.elliemrozdesign.com/,5.0,30,17067212477049540920,,NO
interior designers,07078,LXS Interiors Home staging & Interior Design,"Union, NJ",(908) 405-4437,http://www.lxsinteriors.com/,5.0,3,4692126800070109120,,NO
interior designers,07078,Julieta Alvarez Interiors,"Montclair, NJ",,https://www.julietaalvarezinteriors.com/,4.9,43,17206283035368457489,,NO
interior designers,07078,Sarah Elizabeth Design,"Montclair, NJ",(646) 713-8885,http://sarah-elizabethdesign.com/,5.0,20,5573823799304404918,,NO
interior designers,07078,Sage Interior Design,"West Caldwell, NJ",(973) 650-4146,http://sageinterior-nj.com/,5.0,12,12140920171576071534,,NO
interior designers,07078,Smith Home Studios | New Jersey Interior Designer,"Montclair, NJ",(973) 747-6199,https://www.smithhomestudios.com/,5.0,12,6321763179635205193,,NO
interior designers,07078,"Elements Interior Design Studio, LLC","Westfield, NJ",(908) 588-2423,http://www.elementsinteriors.net/,4.8,20,10916115201873354854,,NO
interior designers,07078,ItectDesign llc.,"Bloomfield, NJ",(551) 352-4567,http://www.itectdesign.com/,5.0,7,6056359686516054917,,NO
interior designers,07078,DNA Homestyling,"Montclair, NJ",(917) 518-9552,http://www.dnahomestyling.com/,5.0,12,11930822907308291894,,NO
interior designers,07078,Whyte Birch Interiors LLC,"Glen Ridge, NJ",(973) 524-6754,http://www.whytebirchinteriors.com/,5.0,8,5064737546350763178,,NO
interior designers,07620,Lily and Nest Homes - Interior Design Services,,(551) 800-7380,https://www.lilyandnesthomes.com/,5.0,6,15252926630690491701,,NO
interior designers,07620,"Kelly Home Designs Staging and Interiors, LLC",,(201) 777-0453,https://www.kellyhomedesigns.com/,4.9,34,8403524070650585002,,NO
interior designers,07620,Ellie Mroz Design,"Westfield, NJ",(908) 232-0134,http://www.elliemrozdesign.com/,5.0,30,17067212477049540920,,NO
interior designers,07620,Designelle Interiors,,(908) 379-9410,,5.0,32,15477892608797122413,,YES
interior designers,07620,Megan Pisano Design,,,https://meganpisanodesign.com/,5.0,25,3664063376803722864,,NO
interior designers,07620,Sawyer Interiors LLC,,(646) 522-0769,http://sawyerinteriors.com/,5.0,15,9869188976501594257,,NO
interior designers,07620,BRT Interior Design,,(917) 524-7169,http://brtinteriordesign.com/,5.0,23,1895360903242683303,,NO
interior designers,07620,"Timeless Decor, Staging & More",,(201) 819-4466,http://www.timeless-decor.com/,5.0,38,3146918619447739124,,NO
interior designers,07620,AMA Designs & Interiors LLC,"Little Falls Township, NJ",(973) 370-0788,http://www.byamadesigns.com/,5.0,14,2041558230328661793,,NO
interior designers,07620,Jennifer Pacca Interior Design of NJ,"Wyckoff, NJ",(201) 722-8540,https://www.jenniferpaccainteriors.com/,5.0,16,2049725936239029846,,NO
interior designers,08247,The Summer House Design Group Inc,"Stone Harbor, NJ",(609) 368-9675,http://summerhousedesign.com/,4.7,23,11425636169562296902,,NO
interior designers,08247,O'Connor Home Design,"Cape May, NJ",(609) 600-3534,http://www.oconnorhomedesign.com/,5.0,5,13088092974791720460,,NO
interior designers,08247,Thomas Matthew Designs,"Cape May Court House, NJ",(862) 243-3592,http://shop-tmd.com/,5.0,16,15282074320282738199,,NO
interior designers,08247,Allison Valtri Interiors,"Avalon, NJ",(609) 967-5800,http://www.allisonvaltriinteriors.com/,4.9,11,3506786476090578688,,NO
interior designers,08247,Beach Dwellings Design LLC,"Stone Harbor, NJ",(609) 967-5299,http://beach-dwellings.com/,5.0,1,5082580861528875835,,NO
interior designers,08202,Allison Valtri Interiors,"Avalon, NJ",(609) 967-5800,http://www.allisonvaltriinteriors.com/,4.9,11,3506786476090578688,,NO
interior designers,08202,The Summer House Design Group Inc,"Stone Harbor, NJ",(609) 368-9675,http://summerhousedesign.com/,4.7,23,11425636169562296902,,NO
interior designers,08202,Studio Blu Interiors,"Avalon, NJ",(609) 478-0450,https://studiobluinteriors.com/,,,7045313154342434821,,NO
interior designers,08202,Beach Dwellings Design LLC,"Stone Harbor, NJ",(609) 967-5299,http://beach-dwellings.com/,5.0,1,5082580861528875835,,NO
interior designers,07711,Jill Ryan Interiors,"Tinton Falls, NJ",(732) 312-7410,http://www.jillryaninteriors.com/,4.9,19,15870465702481783257,,NO
interior designers,07711,Michele Taylor Interiors,"Neptune City, NJ",,https://www.micheletaylorinteriors.com/,5.0,9,14705660641829486232,,NO
interior designers,07711,HV Design Group,"Colts Neck, NJ",(732) 252-9900,https://hvdesigngroup.com/,4.9,20,7583607801890897435,,NO
interior designers,07711,Sheila Rich Interiors LLC,"Monmouth Beach, NJ",(732) 870-3012,https://sheilarichinteriors.com/,5.0,7,13060663347705603121,,NO
interior designers,07711,HHDesigners,"Toms River, NJ",(732) 400-5338,http://www.hhdesigners.com/,5.0,58,3937826660191912883,,NO
interior designers,07711,Christina Kim Interior Design,"Manasquan, NJ",(732) 590-5187,http://www.christinakiminteriordesign.com/,5.0,2,15577794935984674713,,NO
interior designers,07711,Manning Design Group,"Asbury Park, NJ",(732) 299-7010,https://www.manningdesigngroup.com/,5.0,3,7930841053411288158,,NO
interior designers,07711,Beautiful Interiors Design Group,,(732) 303-6383,http://www.stagingnj.com/,4.7,23,16477152141489503247,,NO
interior designers,07711,"Beyond Interior Design, LLC",,(908) 229-9637,https://beyondinteriordesignnj.net/,5.0,22,616570223394684732,,NO
interior designers,07711,Tara Dowd Interior Designs,,(732) 977-4020,https://www.taradowdinteriordesigns.com/,5.0,8,5486216636016632690,,NO
interior designers,07711,JN INTERIORS,"Lakewood, NJ",(732) 503-8686,https://www.jninteriors.design/,5.0,13,12355237593101050709,,NO
interior designers,07711,Colleen Rosar Design,"Brielle, NJ",(732) 889-8182,http://www.commonwealthshop.com/,4.7,14,2119243274546317640,,NO
interior designers,07711,Decorating Solutions by Sara,"Middletown Township, NJ",(732) 706-0293,https://decoratingsolutionsnj.com/,5.0,9,1922306907835163269,,NO
interior designers,07711,LT Designs,,(347) 739-4445,http://laurentobiasdesigns.com/,5.0,3,15673140781327398537,,NO
interior designers,07711,B&G Home,"Asbury Park, NJ",(908) 220-1701,http://www.bandghome.com/,5.0,3,930609445930441597,,NO
interior designers,07711,Acker Bryant Design,"Deal, NJ",(732) 686-1380,https://ackerbryant.com/,5.0,1,14414079658849277713,,NO
interior designers,07711,Jennifer Pacca Interior Design of NJ,"Wyckoff, NJ",(201) 722-8540,https://www.jenniferpaccainteriors.com/,5.0,16,2049725936239029846,,NO
interior designers,07711,Judy King Interiors,,(609) 279-0440,http://www.judykinginteriors.com/,4.9,9,2419283918451942702,,NO
interior designers,07711,Design MACS,"Hoboken, NJ",(201) 855-6523,http://www.designmacs.com/,5.0,15,15726767937959162298,,NO
interior designers,07711,Studio Aubergine Interior Design,,,https://www.studio-aubergine.com/,5.0,4,4182892812451716345,,NO
interior designers,11962,Natura Interiors LLC,"Hampton Bays, NY",(631) 546-7396,https://www.naturainteriors.com/,5.0,9,8878296627040870164,,NO
interior designers,11962,ANNETTE JAFFE INTERIORS,"Manhasset, NY",(516) 883-4247,http://www.annettejaffeinteriors.com/,5.0,57,3615186120359055930,,NO
interior designers,11962,Dream Interiors NY,"Westhampton, NY",(631) 325-5900,http://dreaminteriorsny.com/,5.0,21,17972596518573924097,,NO
interior designers,11962,Interiors By Just Design,"Plainview, NY",(516) 470-0861,https://interiorsbyjustdesign.com/?utm_source=google&utm_medium=gmb&utm_campaign=seo,4.8,46,13087713663266665505,,NO
interior designers,11962,"Hampton Design Interiors, Inc.","Bridgehampton, NY",(631) 537-7200,https://www.hamptondesign.com/,4.0,4,410538211671956441,,NO
interior designers,11962,Design House,"Southampton, NY",(631) 283-0111,http://designhouseofthehamptons.com/,5.0,2,768737153271616005,,NO
interior designers,11962,LMS Design- Interior Design/Space Planning/Project Management,"Southampton, NY",(631) 943-1500,https://www.lmsdllc.com/,5.0,1,14937177297466397871,,NO
interior designers,11962,Mabley Handler Interior Design,"Water Mill, NY",(631) 726-7300,http://www.mableyhandler.com/,5.0,4,1605729015338798652,,NO
interior designers,11962,DLT INTERIORS,,(914) 582-9170,https://dltinteriordesigns.com/,5.0,10,8323782910036579298,,NO
interior designers,11962,Hamptons Interior Designer - Dune and Sage,,(516) 417-7792,http://www.duneandsage.com/,5.0,3,3369117249559782044,,NO
interior designers,11962,Melissa Sacco Interiors Inc,"Bellmore, NY",(516) 765-3023,http://www.melissasaccointeriors.com/,5.0,27,14941706685992876980,,NO
interior designers,11962,KOSA,"Bridgehampton, NY",(631) 267-3038,http://www.kosullivan.com/,5.0,3,10023584704817335197,,NO
interior designers,11962,Ds Interiors,"East Hampton, NY",,http://dsinteriorsdesign.com/,,,757948161138186728,,NO
interior designers,11962,Frampton Co,"Bridgehampton, NY",(212) 448-1091,http://www.framptonco.com/,5.0,1,8069299168162986834,,NO
interior designers,11962,Bjornen Design,"Sag Harbor, NY",(631) 725-0946,https://www.bjornendesign.com/,5.0,1,14195062847406852729,,NO
interior designers,11962,Twice As Nice Interiors,"West Islip, NY",(631) 581-9291,https://www.twiceasniceinteriors.com/,4.8,17,10262040472315197299,,NO
interior designers,11962,Regina Brodley Interiors,"North Bellmore, NY",(516) 500-3873,http://www.reginabrodleyinteriors.com/,4.9,34,13570903408047383819,,NO
interior designers,11962,Design Inspiration,"Sayville, NY",(631) 294-3446,http://www.interiordesignerslongislandny.com/,5.0,9,1451728768751954131,,NO
interior designers,11962,Hamptons House Design,"East Hampton, NY",(646) 373-4473,http://hamptonshousedesign.com/,,,2768444036740928207,,NO
interior designers,11976,"Hampton Design Interiors, Inc.","Bridgehampton, NY",(631) 537-7200,https://www.hamptondesign.com/,4.0,4,410538211671956441,,NO
interior designers,11976,Design House,"Southampton, NY",(631) 283-0111,http://designhouseofthehamptons.com/,5.0,2,768737153271616005,,NO
interior designers,11976,Iconic Modern Home,"Water Mill, NY",(631) 726-0503,https://www.iconicmodern.com/,5.0,1,12064606702885967408,,NO
interior designers,11976,Dream Interiors NY,"Westhampton, NY",(631) 325-5900,http://dreaminteriorsny.com/,5.0,21,17972596518573924097,,NO
interior designers,11976,Natura Interiors LLC,"Hampton Bays, NY",(631) 546-7396,https://www.naturainteriors.com/,5.0,9,8878296627040870164,,NO
interior designers,11976,Mabley Handler Interior Design,"Water Mill, NY",(631) 726-7300,http://www.mableyhandler.com/,5.0,4,1605729015338798652,,NO
interior designers,11976,Jocelyn Winslow - Decorating Den Interiors,,(904) 894-9276,https://jocelyn.decoratingden.com/professional-long-island-interior-designer/,5.0,1,3891864192072638783,,NO
interior designers,11976,Sea Green Designs,"Southampton, NY",(631) 259-3612,http://seagreendesignsco.com/,4.4,13,16768375566349109367,,NO
interior designers,11976,LMS Design- Interior Design/Space Planning/Project Management,"Southampton, NY",(631) 943-1500,https://www.lmsdllc.com/,5.0,1,14937177297466397871,,NO
interior designers,11976,Hamptons Luxury Design + Construction,"Southampton, NY",(631) 515-7932,https://hamptonsldc.com/,5.0,14,13121565695383333013,,NO
interior designers,11976,ANNETTE JAFFE INTERIORS,"Manhasset, NY",(516) 883-4247,http://www.annettejaffeinteriors.com/,5.0,57,3615186120359055930,,NO
interior designers,11976,The Hamptons Home Interior Design,"Speonk, NY",(631) 998-0777,https://thehamptonshomedesign.com/,5.0,3,13425128545028039209,,NO
interior designers,11976,Danise Talbot Design,"Bridgehampton, NY",(203) 952-1112,,5.0,1,6616260021737046566,,YES
interior designers,11976,KOSA,"Bridgehampton, NY",(631) 267-3038,http://www.kosullivan.com/,5.0,3,10023584704817335197,,NO
interior designers,11976,JKate Designs,,(631) 259-2562,https://www.jkate-designs.com/,5.0,2,1881594349885982846,,NO
interior designers,11976,"Jorge L Gomez, Design","Southampton, NY",(631) 259-2451,http://www.gomezdesign.com/,5.0,2,17559331615736742840,,NO
interior designers,11976,Frampton Co,"Bridgehampton, NY",(212) 448-1091,http://www.framptonco.com/,5.0,1,8069299168162986834,,NO
interior designers,11976,Jetsam Studio,"Southampton, NY",(631) 488-4005,http://www.jetsamstudio.com/,5.0,1,9552272370361624990,,NO
interior designers,11976,Bjornen Design,"Sag Harbor, NY",(631) 725-0946,https://www.bjornendesign.com/,5.0,1,14195062847406852729,,NO
interior designers,11976,Hamptons Interior Designer - Dune and Sage,,(516) 417-7792,http://www.duneandsage.com/,5.0,3,3369117249559782044,,NO
interior designers,11568,Interiors By Just Design,"Plainview, NY",(516) 470-0861,https://interiorsbyjustdesign.com/?utm_source=google&utm_medium=gmb&utm_campaign=seo,4.8,46,13087713663266665505,,NO
interior designers,11568,diSalvo Interiors,"Westbury, NY",(516) 873-6011,http://www.disalvointeriors.com/,4.6,20,16573086100697095881,,NO
interior designers,11568,ANNETTE JAFFE INTERIORS,"Manhasset, NY",(516) 883-4247,http://www.annettejaffeinteriors.com/,5.0,57,3615186120359055930,,NO
interior designers,11568,Jamie D. Interiors,,(516) 398-1778,https://jamiedinteriors.com/,5.0,31,6216712019841119182,,NO
interior designers,11568,Regina Brodley Interiors,"North Bellmore, NY",(516) 500-3873,http://www.reginabrodleyinteriors.com/,4.9,34,13570903408047383819,,NO
interior designers,11568,CP Interiors,,(516) 221-2684,http://www.cpinteriorsny.com/?utm_source=gmb&utm_medium=organic,5.0,26,2624498176845339366,,NO
interior designers,11568,Dawn Interiors,,,http://www.dawninteriorsinc.com/,4.9,19,6223130218546817907,,NO
interior designers,11568,Margali & Flynn Designs,"Williston Park, NY",(516) 294-2757,http://www.margaliandflynn.com/,4.7,29,6696752328689312975,,NO
interior designers,11568,Melissa Sacco Interiors Inc,"Bellmore, NY",(516) 765-3023,http://www.melissasaccointeriors.com/,5.0,27,14941706685992876980,,NO
interior designers,11568,Next Door Interior Design,,(516) 996-9538,https://www.nextdoorinteriordesign.com/,5.0,8,13553834647415019654,,NO
interior designers,11568,Marlene Interiors & Design,"Port Washington, NY",(516) 524-7932,https://www.marleneintdesign.com/,5.0,28,816052131287950772,,NO
interior designers,11568,EL Design Studio,"Hicksville, NY",(516) 698-2088,https://www.eldesignstudio.net/,4.4,25,4366179401795086496,,NO
interior designers,11568,Jensen & Co. | Interior Designers Long Island,"Great Neck, NY",(917) 267-9880,https://jensencointeriors.com/,5.0,6,5985804555532103697,,NO
interior designers,11568,Liv Interiors,"Rockville Centre, NY",(516) 971-2455,https://livinteriorsny.com/,5.0,33,14168722867437274301,,NO
interior designers,11568,The Right Triangle Design,,(516) 400-2385,http://www.therighttriangle.com/,5.0,11,17373769596486169707,,NO
interior designers,11568,Cristeta & Co. Design - Decorating Den Interiors,,(516) 853-7179,https://cristetacodesign.decoratingden.com/,5.0,1,4102640906198760187,,NO
interior designers,11568,Tlina Design,"Roslyn Heights, NY",(516) 403-4003,http://www.tlinadesign.com/,5.0,7,15713450824793852996,,NO
interior designers,11568,Danielle Rose Design Co.,"Rockville Centre, NY",(631) 943-3455,http://www.daniellerosedesignco.com/,5.0,14,6290265993534718571,,NO
interior designers,11568,Price Designs,"Glen Head, NY",(516) 200-5619,https://www.pricedesignsny.com/,5.0,6,2411081954011333368,,NO
interior designers,11568,Devon Rose Interiors,"Massapequa, NY",(516) 246-5266,https://www.devonroseinteriors.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=782295901130732689,5.0,20,5012891546317807646,,NO
architects,07620,Mike Capo Architect,,(973) 460-1168,https://www.mikecapo-architect.com/,5.0,109,10184272725470371855,,NO
architects,07620,Noah Harris Adler Architect,"Haworth, NJ",(201) 494-4224,http://www.nha-arch.com/,5.0,17,5406275216462262362,,NO
architects,07620,Morpurgo Architects,"Ho-Ho-Kus, NJ",(201) 444-8333,http://www.morpurgoarchitects.com/,5.0,31,1820340467770399306,,NO
architects,07620,Plan Architecture,"Westwood, NJ",(201) 664-7526,https://plnarc.com/,4.9,11,2613794494820288676,,NO
architects,07620,"AHM Architects, LLC","Millburn, NJ",(973) 258-0800,http://ahmarchitects.com/,5.0,10,6577025986372764176,,NO
architects,07620,Wellisch Architects LLC,"Mountainside, NJ",(908) 654-7900,https://wellischarchitects.com/,4.7,101,4030731937530230188,,NO
architects,07620,Paredes-Grube Architecture,"Glen Rock, NJ",(201) 444-6003,http://www.p-garchitecture.com/,5.0,35,1666270100351032850,,NO
architects,07620,Aric Gitomer Architect LLC,"Morris Plains, NJ",(973) 829-1720,http://www.aricgitomerarchitect.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5.0,40,4330154574077352511,,NO
architects,07620,Z+ Architects,"Allendale, NJ",(201) 785-8855,http://www.zplusarchitects.com/,5.0,10,1560227760753115565,,NO
architects,07620,Home Architect Studio,"Midland Park, NJ",(201) 632-5977,https://homearchitect.studio/,5.0,17,4106923120208514495,,NO
architects,07620,"Tokarski Millemann Architects, LLC","Wall Township, NJ",(732) 262-0046,https://tm-architects.com/,5.0,11,6707281939349432474,,NO
architects,07620,JMA Architects,"Mahwah, NJ",(201) 529-3524,https://jma-architects.com/,5.0,3,10702022700374870693,,NO
architects,07620,PK Architecture llc,"Clark, NJ",(848) 250-9686,http://www.pkarchitecturellc.com/,4.7,27,15088513685052608760,,NO
architects,07620,Arcari Iovino Architects,"Little Ferry, NJ",(201) 641-0600,http://www.aiarchs.com/,5.0,2,14911719020492117932,,NO
architects,07620,"Michael Capo AIA Architect, LLC","Clifton, NJ",(973) 460-1168,https://www.mikecapo-architect.com/,5.0,3,1702124805915222309,,NO
architects,07620,Taeik Kim Architect P.A.,"Fort Lee, NJ",(201) 302-0990,http://architaeik.com/,4.5,47,4970301715144925491,,NO
architects,07620,Clawson Architects,"Maplewood, NJ",(973) 313-2724,http://www.clawsonarchitects.com/,4.2,20,12622371824717219860,,NO
architects,07620,Zimbler Architecture,"Freehold, NJ",(732) 780-8850,http://www.zim-arch.com/,4.9,9,10265543905233212293,,NO
architects,07620,QMA Architects,"Ventnor City, NJ",(609) 214-4869,http://www.qma-co.com/,5.0,2,10686436197857835110,,NO
architects,07620,"Manders Merighi Portadin Farrell Architects, LLC","Vineland, NJ",(856) 696-9155,http://www.mmpfa.com/,4.3,3,12535197381000201104,,NO
interior designers,19035,"Bionki Interiors Home Staging & Interior Design of Los Angeles County: Pomona, CA","Chino, CA",(909) 706-5347,http://www.bionkiinteriors.com/,5.0,53,12831876778649363699,,NO
interior designers,19035,Down2Earth Interior Design,"Melrose Park, PA",(215) 690-4328,https://down2earthinteriordesign.com/,4.9,16,17269225110862015561,,NO
interior designers,19035,Michelle Gage Interiors,"Philadelphia, PA",,https://michellegage.co/,5.0,30,2742801079969855700,,NO
interior designers,19035,Magda Green Design LLC,"Philadelphia, PA",(267) 804-7797,https://www.magdagreendesign.com/,4.8,97,9617126296159880780,,NO
interior designers,19035,K&B Interiors LLC,"Philadelphia, PA",(267) 225-2113,https://kbinteriorsllc.com/,4.9,27,10069875158477885583,,NO
interior designers,19035,Jahanna Nichols Design,"Claremont, CA",(909) 542-0284,https://jahannanicholsdesign.com/,5.0,15,2878378112660916299,,NO
interior designers,19035,Magic Interior Design & Home Staging,"Walnut, CA",(626) 362-8988,,5.0,3,7990737318449924901,,YES
interior designers,19035,Lauren Bellis Designs LLC,,(610) 999-7292,https://www.laurenbellisdesigns.com/,5.0,11,5133917573034884964,,NO
interior designers,19035,Atelier Interiors,,(610) 574-9198,https://atelierinteriordesign.com/,5.0,24,15151753466431671482,,NO
interior designers,19035,MMK Design,"Eastvale, CA",(909) 815-7185,,4.7,3,4098086056394280518,,YES
interior designers,19041,Voila Design Home,"Philadelphia, PA",(267) 688-2520,http://www.voiladesignhome.com/,4.9,209,6175673874868680655,,NO
interior designers,19041,Michelle Gage Interiors,"Philadelphia, PA",,https://michellegage.co/,5.0,30,2742801079969855700,,NO
interior designers,19041,Philadelphia Design Collective,"Wyndmoor, PA",(215) 620-8726,https://www.phillydesigncollective.com/,5.0,21,8057753173646275406,,NO
interior designers,19041,Down2Earth Interior Design,"Melrose Park, PA",(215) 690-4328,https://down2earthinteriordesign.com/,4.9,16,17269225110862015561,,NO
interior designers,19041,Delia Designs Interior Design,"Philadelphia, PA",(609) 977-0820,http://www.delia-designs.com/,5.0,36,4438759028862886916,,NO
interior designers,19041,K&B Interiors LLC,"Philadelphia, PA",(267) 225-2113,https://kbinteriorsllc.com/,4.9,27,10069875158477885583,,NO
interior designers,19041,Gray Space Interiors,"Elkins Park, PA",(215) 876-2450,http://www.grayspaceinteriors.com/,4.9,26,2457303407036930205,,NO
interior designers,19041,Magda Green Design LLC,"Philadelphia, PA",(267) 804-7797,https://www.magdagreendesign.com/,4.8,97,9617126296159880780,,NO
interior designers,19041,Diane Bishop Interiors LLC,"Gwynedd, PA",(215) 619-2999,http://www.dianebishopinteriors.com/,4.9,34,17954902035085084123,,NO
interior designers,19041,Renew Interior Design,"Philadelphia, PA",(267) 483-9544,https://www.renewinteriordesign.com/,5.0,11,5659933408251286722,,NO
interior designers,19041,Lauren Bellis Designs LLC,,(610) 999-7292,https://www.laurenbellisdesigns.com/,5.0,11,5133917573034884964,,NO
interior designers,19041,Atelier Interiors,,(610) 574-9198,https://atelierinteriordesign.com/,5.0,24,15151753466431671482,,NO
interior designers,19041,"Inspired By Design, LLC","Huntingdon Valley, PA",(267) 909-4003,http://www.inspiredbydesign.info/,5.0,14,10937840985347266203,,NO
interior designers,19041,Far Studio,"Bryn Mawr, PA",(610) 420-4221,https://www.farstudio.com/,4.9,29,3101371168945692073,,NO
interior designers,19041,Interiors by Ashley,"Dresher, PA",(314) 494-8733,http://www.interiorsbyashleyg.com/,5.0,12,13796576414348011474,,NO
interior designers,19041,Michele Plachter Design,"Philadelphia, PA",(215) 518-9912,https://micheleplachter.com/,5.0,10,1108252153018371011,,NO
interior designers,19041,WPL Interior Design,"Ardmore, PA",(215) 592-9570,https://www.wpldesign.com/,5.0,8,16294036321023433205,,NO
interior designers,19041,Henck Design,"Philadelphia, PA",(215) 239-3045,http://henckdesign.com/,4.5,35,5755230651017595152,,NO
interior designers,19041,"Viola Interior Design, LLC","Newtown Square, PA",(610) 664-4024,https://www.violainteriordesign.com/,5.0,11,17736098663990175716,,NO
interior designers,19041,Restore Decor - Design House,,(856) 562-1567,http://www.restore-decor.com/,5.0,14,4414688473454770119,,NO
architects,07078,"AHM Architects, LLC","Millburn, NJ",(973) 258-0800,http://ahmarchitects.com/,5.0,10,6577025986372764176,,NO
architects,07078,CBH Architects,"Summit, NJ",(973) 735-3027,http://www.cbharchitects.com/,4.8,10,8214332736518287377,,NO
architects,07078,Joseph Kaiser Architect,"Summit, NJ",(908) 495-7675,http://www.josephkaiser.com/,5.0,24,8313509224068471169,,NO
architects,07078,Dubinett Architects LLC,"Short Hills, NJ",(973) 467-4477,http://www.dubinett.net/,5.0,4,9009720024993594669,,NO
architects,07078,Wellisch Architects LLC,"Mountainside, NJ",(908) 654-7900,https://wellischarchitects.com/,4.7,101,4030731937530230188,,NO
architects,07078,Space & Mark Architecture,"Summit, NJ",(908) 830-0005,http://www.spaceandmark.com/,5.0,8,10632092193994560168,,NO
architects,07078,Studio 1200,"Short Hills, NJ",(973) 376-5111,http://www.studio1200.com/,4.1,8,3038309819439010485,,NO
architects,07078,Netta Architects,"Mountainside, NJ",(973) 379-0006,http://www.nettaarchitects.com/,4.9,21,11201295505205976930,,NO
architects,07078,"Jerry Anthony Bruno Jr, Architect","West Caldwell, NJ",(973) 951-9239,http://www.jerrybrunoarchitect.com/,5.0,40,6875978161957464894,,NO
architects,07078,John James Architecture LLC,"Maplewood, NJ",(973) 378-3118,http://johnjamesarchitecture.com/,4.7,13,11954027533745343571,,NO
architects,07078,"AS Architectural Design, LLC","Roseland, NJ",(973) 302-3022,https://asadesignsllc.com/,4.8,17,9915963655812669509,,NO
architects,07078,Clawson Architects,"Maplewood, NJ",(973) 313-2724,http://www.clawsonarchitects.com/,4.2,20,12622371824717219860,,NO
architects,07078,Thomas Baio,"Millburn, NJ",(973) 376-1176,http://www.thomasbaioarchitect.com/,5.0,3,10313534500344401125,,NO
architects,07078,"RD Architectural Studio, LLC","Livingston, NJ",(551) 655-3187,https://www.rdarcstudio.com/,5.0,9,15337997668077991140,,NO
architects,07078,Brian Siegel Architects,"Chatham, NJ",(973) 635-3621,http://www.briansiegelarchitects.com/,5.0,2,8219452396646833521,,NO
architects,07078,MDH Architecture & Design,,(973) 370-4958,http://mdharchitecture.com/,5.0,22,3853518127099405660,,NO
architects,07078,Buchholz Architects,"Florham Park, NJ",(973) 746-0100,http://www.buchholzgroup.com/,5.0,4,5653415945735155454,,NO
architects,07078,DKC Architecture and Design,"Kenilworth, NJ",(908) 913-0487,https://www.facebook.com/dkcarchitects,5.0,6,8205416794602676325,,NO
architects,07078,Guzzo Architects,"Lyndhurst, NJ",(201) 939-1446,https://www.gg-architect.com/,4.8,38,9102410354673414691,,NO
architects,07078,JEFF JORDAN ARCHITECTS LLC,"Rutherford, NJ",(646) 753-0000,http://www.jjarchs.com/,4.9,54,15108560744225855624,,NO
